yearID,playerID,teamID,Batting Average
2018,archech01,PIT,0.11764705882352941
2018,arciafr01,LAA,0.20388349514563106
2018,arciaor01,MIL,0.23563218390804597
2018,arenano01,COL,0.2966101694915254
2018,armstsh01,SEA,0.0
2018,arrieja01,PHI,0.13333333333333333
2018,arroych01,TBA,0.2641509433962264
2018,asheral01,MIL,0.0
2018,astudwi01,MIN,0.3548387096774194
2018,asuajca01,SDN,0.19576719576719576
2018,austity01,NYA,0.2231404958677686
2018,austity01,MIN,0.23577235772357724
2018,aveliab01,SFN,0.2727272727272727
2018,avilaal01,ARI,0.16494845360824742
2018,avilalu01,CHA,0.0
2018,avilalu01,PHI,0.0
2018,axforjo01,TOR,0.0
2018,axforjo01,LAN,0.0
2018,baderha01,SLN,0.2638522427440633
2018,baezja01,CHN,0.29042904290429045
2018,baezpe01,LAN,0.0
2018,baezsa01,DET,0.0
2018,baileho02,CIN,0.11538461538461539
2018,bandaan01,TBA,0.0
2018,bandyje01,MIL,0.1875
2018,barbajo01,DET,0.0
2018,bardlu01,LAA,0.0
2018,barlosc01,KCA,0.0
2018,barneau01,LAN,0.205
2018,barnebr02,CLE,0.2631578947368421
2018,barneda02,TOR,0.0
2018,barneja01,MIL,0.0
2018,barnema01,BOS,0.0
2018,barneto01,TEX,0.0
2018,barnhtu01,CIN,0.24782608695652175
2018,baronst01,SLN,0.2
2018,barraky01,MIA,0.0
2018,barrefr02,OAK,0.2328767123287671
2018,barreja01,ARI,0.0
2018,barrija01,LAA,0.0
2018,bashlty01,NYN,0.0
2018,bassan01,CHN,0.0
2018,bassich01,OAK,0.0
2018,bauerja01,TBA,0.20123839009287925
2018,bauertr01,CLE,0.0
2018,baumabu01,SDN,0.0
2018,baumabu01,NYN,0.0
2018,bautige01,NYN,0.0
2018,bautijo02,ATL,0.14285714285714285
2018,bautijo02,NYN,0.20408163265306123
2018,bautijo02,PHI,0.24444444444444444
2018,bautira01,WAS,0.0
2018,beckch02,CHA,0.0
2018,beckch02,NYN,0.0
2018,beckhgo01,SEA,0.18181818181818182
2018,beckhti01,BAL,0.23035230352303523
2018,bedroca01,LAA,0.0
2018,beedety01,SFN,0.0
2018,beeksja01,BOS,0.0
2018,beeksja01,TBA,0.0
2018,belisma01,CLE,0.0
2018,belisma01,MIN,0.0
2018,belivje01,CLE,0.0
2018,bellch02,DET,0.0
2018,bellico01,LAN,0.26032315978456017
2018,belljo02,PIT,0.26147704590818366
2018,beltbr01,SFN,0.2531328320802005
2018,beltrad01,TEX,0.27251732101616627
2018,beninan01,BOS,0.29015544041450775
2018,bergmch01,SEA,0.5
2018,berrijo01,MIN,0.0
2018,bertijo01,TOR,0.26666666666666666
2018,betande01,NYA,0.0
2018,bettich01,COL,0.08823529411764706
2018,bettsmo01,BOS,0.34615384615384615
2018,biagijo01,TOR,0.0
2018,bibenau01,TEX,0.0
2018,biddlje01,ATL,0.5
2018,biebesh01,CLE,0.25
2018,birdgr01,NYA,0.19852941176470587
2018,blachty01,SFN,0.034482758620689655
2018,blackch02,COL,0.29073482428115016
2018,blackpa01,OAK,0.0
2018,blackra01,SFN,0.0
2018,blancgr01,SFN,0.21693121693121692
2018,blandal01,CIN,0.234375
2018,blashja01,LAA,0.10256410256410256
2018,bleicje01,OAK,0.0
2018,bleieri01,BAL,0.0
2018,blevije01,NYN,0.5
2018,bogaexa01,BOS,0.2884990253411306
2018,bonifjo01,KCA,0.2245762711864407
2018,borucry01,TOR,0.0
2018,bostich01,PIT,0.0
2018,bostich01,MIA,0.21428571428571427
2018,boteda01,CHN,0.2391304347826087
2018,bourjpe01,ATL,0.20454545454545456
2018,bourju01,MIA,0.22727272727272727
2018,bourju01,PHI,0.22448979591836735
2018,bowmama01,SLN,0.0
2018,boxbebr01,ARI,0.0
2018,boydma01,DET,0.0
2018,boyerbl01,KCA,0.0
2018,brachbr01,BAL,0.0
2018,brachbr01,ATL,0.0
2018,brachsi01,ARI,0.0
2018,bradfch02,SEA,0.0
2018,bradlar01,ARI,0.0
2018,bradlja02,BOS,0.23417721518987342
2018,brantmi02,CLE,0.3087719298245614
2018,brasiry01,BOS,0.0
2018,braulst01,PIT,0.15
2018,braunry02,MIL,0.254320987654321
2018,brebbjo01,SLN,0.0
2018,bregmal01,HOU,0.28619528619528617
2018,breweco01,SDN,0.0
2018,briceau01,CIN,0.0
2018,bricejo01,LAA,0.23931623931623933
2018,bridwpa01,LAA,0.0
2018,brighje01,MIA,0.3333333333333333
2018,brinsle01,MIA,0.19895287958115182
2018,britoso01,ARI,0.175
2018,brittza01,BAL,0.0
2018,brittza01,NYA,0.0
2018,brookaa01,OAK,0.0
2018,brothre01,ATL,0.0
2018,broxtke01,MIL,0.1794871794871795
2018,bruceja01,NYN,0.2225705329153605
2018,bryankr01,CHN,0.27249357326478146
2018,buchhcl01,ARI,0.06451612903225806
2018,buchtry01,OAK,0.0
2018,buehlwa01,LAN,0.16279069767441862
2018,bumgama01,SFN,0.1590909090909091
2018,bummeaa01,CHA,0.0
2018,bundydy01,BAL,0.2
2018,burdini01,PIT,0.0
2018,burneco01,MIL,0.0
2018,burrry01,CHA,0.0
2018,busenal01,MIN,0.0
2018,bushma01,TEX,0.0
2018,buterdr01,KCA,0.18791946308724833
2018,buterdr01,COL,0.21428571428571427
2018,butleda01,BOS,0.16666666666666666
2018,butleed01,CHN,0.0
2018,butleed01,TEX,0.0
2018,buttrty01,LAA,0.0
2018,buxtoby01,MIN,0.15555555555555556
2018,cabreas01,NYN,0.2773333333333333
2018,cabreas01,PHI,0.22807017543859648
2018,cabreme01,CLE,0.28
2018,cabremi01,DET,0.29850746268656714
2018,cahiltr01,OAK,0.0
2018,cainlo01,MIL,0.3079777365491651
2018,calhoko01,LAA,0.20773930753564154
2018,calhowi01,TEX,0.2222222222222222
2018,camarjo01,ATL,0.27155172413793105
2018,candeje01,DET,0.22448979591836735
2018,canhama01,OAK,0.2493150684931507
2018,canoro01,SEA,0.3032258064516129
2018,caratvi01,CHN,0.23204419889502761
2018,carlesh01,ATL,0.0
2018,carpema01,SLN,0.2570921985815603
2018,carpery01,DET,0.0
2018,carraca01,CLE,0.25
2018,carroco01,BAL,0.0
2018,casalcu01,CIN,0.29285714285714287
2018,cashnan01,BAL,0.0
2018,casteni01,DET,0.29838709677419356
2018,castidi01,TBA,0.0
2018,castijo03,SDN,0.0
2018,castilu02,CIN,0.1016949152542373
2018,castiwe01,CHA,0.25882352941176473
2018,castrda01,COL,0.17391304347826086
2018,castrha01,DET,0.3
2018,castrja01,MIN,0.14285714285714285
2018,castrmi01,BAL,0.0
2018,castrst01,MIA,0.2782462057335582
2018,caveja01,MIN,0.26501766784452296
2018,cecilbr01,SLN,0.0
2018,cedenxa01,CHA,0.0
2018,cedenxa01,MIL,0.0
2018,centeju01,TEX,0.16216216216216217
2018,cervefr01,PIT,0.25903614457831325
2018,cespeyo01,NYN,0.2624113475177305
2018,cessalu01,NYA,0.0
2018,chacijh01,MIL,0.16071428571428573
2018,chafian01,ARI,0.0
2018,chapmar01,NYA,0.0
2018,chapmma01,OAK,0.27787934186471663
2018,chargjt01,LAN,0.0
2018,chatwty01,CHN,0.16
2018,chaveje01,TEX,0.0
2018,chaveje01,CHN,0.0
2018,chenwe02,MIA,0.15
2018,chiriro01,TEX,0.2222222222222222
2018,chiriyo01,TBA,0.0
2018,chiselo01,CLE,0.32142857142857145
2018,choiji01,MIL,0.23333333333333334
2018,choiji01,TBA,0.26875
2018,choosh01,TEX,0.2642857142857143
2018,cimbead01,SDN,0.0
2018,cimbead01,CLE,0.0
2018,cingrto01,LAN,0.0
2018,cishest01,CHN,0.16666666666666666
2018,ciuffni01,TBA,0.1891891891891892
2018,claudal01,TEX,0.0
2018,clevimi01,CLE,0.0
2018,clippty01,TOR,0.0
2018,cloydty01,MIA,0.0
2018,cobbal01,BAL,0.16666666666666666
2018,coleaj01,WAS,0.3333333333333333
2018,coleaj01,NYA,0.0
2018,colege01,HOU,0.0
2018,colemlo01,DET,0.0
2018,coleta01,LAA,0.0
2018,colliti01,WAS,0.0
2018,colomal01,TBA,0.0
2018,colomal01,SEA,0.0
2018,colonba01,TEX,0.0
2018,confomi01,NYN,0.2430939226519337
2018,conlead01,MIA,0.0
2018,conlopj01,NYN,0.3333333333333333
2018,contrwi01,CHN,0.2489451476793249
2018,cookry01,SEA,0.0
2018,coopega03,MIA,0.21212121212121213
2018,copelsc01,NYN,0.0
2018,corbipa01,ARI,0.19672131147540983
2018,corcida01,LAN,0.0
2018,cordefr02,SDN,0.23741007194244604
2018,cordeji01,WAS,0.0
2018,cordery01,CHA,0.10810810810810811
2018,correca01,HOU,0.23880597014925373
2018,cortene01,BAL,0.0
2018,couloda01,OAK,0.0
2018,coveydy01,CHA,0.0
2018,cowarka01,LAA,0.13392857142857142
2018,cozarza01,LAA,0.21875
2018,cozendy01,PHI,0.15789473684210525
2018,crawfbr01,SFN,0.2542372881355932
2018,crawfjp01,PHI,0.21367521367521367
2018,crickky01,PIT,0.0
2018,crockky01,CIN,0.0
2018,croncj01,TBA,0.25349301397205587
2018,cruzne02,SEA,0.25626204238921
2018,cruzrh01,TOR,0.0
2018,cruzto03,CIN,0.15384615384615385
2018,cuetojo01,SFN,0.0
2018,cuevano01,COL,0.2328767123287671
2018,cuevawi01,BOS,0.0
2018,culbech01,ATL,0.2702702702702703
2018,cumptbr01,TOR,0.0
2018,curtijo02,MIN,0.0
2018,curtiza01,PHI,0.0
2018,curtiza01,TEX,0.0
2018,cuthbch01,KCA,0.1941747572815534
2018,dahlda01,COL,0.27309236947791166
2018,danisty01,CHA,0.0
2018,darnach01,SFN,0.21505376344086022
2018,darnatr01,NYN,0.2
2018,darviyu01,CHN,0.08333333333333333
2018,davidma02,CHA,0.22811059907834103
2018,davieza01,MIL,0.06666666666666667
2018,davisau01,PHI,0.0
2018,davisch02,BAL,0.16808510638297872
2018,davisjd01,HOU,0.17475728155339806
2018,davisjo05,TOR,0.2
2018,daviskh01,OAK,0.2465277777777778
2018,davisra01,CLE,0.22448979591836735
2018,davista01,CHN,0.4
2018,daviswa01,COL,0.0
2018,deanau01,MIA,0.22123893805309736
2018,deetzde01,HOU,0.0
2018,degroja01,NYN,0.16417910447761194
2018,dejonch01,MIN,0.0
2018,dejonpa01,SLN,0.2408256880733945
2018,delarjo01,ARI,0.0
2018,delarjo01,CHN,0.0
2018,delgara01,ARI,0.0
2018,delmoni01,CHA,0.2147887323943662
2018,delosen01,PHI,0.0
2018,dendema01,NYN,0.0
2018,descada01,ARI,0.23782234957020057
2018,desclan01,CIN,0.14285714285714285
2018,deshide02,TEX,0.2155688622754491
2018,desmoia01,COL,0.23603603603603604
2018,despaod01,MIA,0.25
2018,despaod01,LAA,0.0
2018,detwiro01,SEA,0.0
2018,devench02,HOU,0.0
2018,deverra01,BOS,0.24
2018,diazal02,TOR,0.26303317535545023
2018,diazed04,SEA,0.0
2018,diazel01,PIT,0.2857142857142857
2018,diazmi02,SDN,0.0
2018,diazya01,CLE,0.3119266055045872
2018,dickeco01,PIT,0.2996031746031746
2018,diekmja01,TEX,0.0
2018,diekmja01,ARI,0.0
2018,dietrde01,MIA,0.26452905811623245
2018,difowi01,WAS,0.23039215686274508
2018,dixonbr01,CIN,0.17796610169491525
2018,dominse01,PHI,0.0
2018,donaljo02,TOR,0.23357664233576642
2018,donaljo02,CLE,0.28
2018,doolise01,WAS,0.0
2018,doziebr01,MIN,0.22682926829268293
2018,doziebr01,LAN,0.18181818181818182
2018,doziehu01,KCA,0.2292817679558011
2018,drakeol01,MIL,0.0
2018,drakeol01,CLE,0.0
2018,drakeol01,LAA,0.0
2018,drakeol01,TOR,0.0
2018,drakeol01,MIN,0.0
2018,drurybr01,NYA,0.17647058823529413
2018,drurybr01,TOR,0.15384615384615385
2018,dudalu01,KCA,0.24193548387096775
2018,dudalu01,ATL,0.2222222222222222
2018,duensbr01,CHN,0.0
2018,duffety01,MIN,0.0
2018,duffyda01,KCA,0.0
2018,duffyma01,TBA,0.294234592445328
2018,duggast01,SFN,0.2553191489361702
2018,dukeza01,MIN,0.0
2018,dukeza01,SEA,0.0
2018,dullry01,OAK,0.0
2018,dunnmi01,COL,0.0
2018,duvalad01,CIN,0.2054380664652568
2018,duvalad01,ATL,0.1320754716981132
2018,dysonja01,ARI,0.18932038834951456
2018,dysonsa01,SFN,0.0
2018,eatonad02,WAS,0.30094043887147337
2018,edwarca01,CHN,0.0
2018,edwarjo02,CLE,0.0
2018,eflinza01,PHI,0.09090909090909091
2018,eickhje01,PHI,0.0
2018,eliasro01,SEA,0.5
2018,ellisaj01,SDN,0.271523178807947
2018,encared01,CLE,0.246
2018,engelad01,CHA,0.23543123543123542
2018,eovalna01,TBA,0.14285714285714285
2018,eovalna01,BOS,0.0
2018,erlinro01,SDN,0.21739130434782608
2018,ervinph01,CIN,0.25229357798165136
2018,escobal02,KCA,0.2309278350515464
2018,escobed01,MIN,0.27445652173913043
2018,escobed01,ARI,0.2676767676767677
2018,estrama01,TOR,0.0
2018,evansph01,NYN,0.14285714285714285
2018,familje01,NYN,0.0
2018,familje01,OAK,0.0
2018,fariaja01,TBA,0.0
2018,farmebu01,DET,0.0
2018,farmeky01,LAN,0.23529411764705882
2018,farquda01,CHA,0.0
2018,farrelu01,CHN,0.0
2018,feddeer01,WAS,0.0625
2018,federti01,HOU,0.20588235294117646
2018,federti01,CIN,0.3333333333333333
2018,felizmi01,PIT,0.0
2018,ferguca01,LAN,0.2
2018,fernajo03,LAA,0.2672413793103448
2018,fernajo04,TOR,0.0
2018,festama01,SEA,0.0
2018,fieldjo03,LAN,0.0
2018,fieldjo04,TBA,0.21301775147928995
2018,fieldjo04,MIN,0.25
2018,fiersmi01,DET,0.0
2018,fiersmi01,OAK,0.0
2018,fillmhe01,KCA,0.25
2018,finnebr01,CIN,0.0
2018,fishede01,HOU,0.16455696202531644
2018,fistedo01,TEX,0.0
2018,flaheja01,SLN,0.15217391304347827
2018,flahery01,ATL,0.21739130434782608
2018,fletcda02,LAA,0.2746478873239437
2018,flexech01,NYN,0.0
2018,florewi01,NYN,0.266839378238342
2018,floripe01,PHI,0.22535211267605634
2018,florody01,CIN,0.0
2018,florody01,LAN,0.0
2018,flowety01,ATL,0.22709163346613545
2018,flynnbr01,KCA,0.0
2018,foltymi01,ATL,0.05172413793103448
2018,fontano01,LAA,0.09090909090909091
2018,fontwi01,LAN,0.0
2018,fontwi01,OAK,0.0
2018,fontwi01,TBA,0.0
2018,forsylo01,LAN,0.20725388601036268
2018,forsylo01,MIN,0.25842696629213485
2018,fowlede01,SLN,0.17993079584775087
2018,fowledu01,OAK,0.22395833333333334
2018,francma02,PHI,0.2702078521939954
2018,frankni01,MIL,0.0
2018,frareca01,CHA,0.0
2018,fraziad01,PIT,0.27672955974842767
2018,frazicl01,NYA,0.2647058823529412
2018,frazito01,NYN,0.21323529411764705
2018,freelky01,COL,0.09230769230769231
2018,freemfr01,ATL,0.30906148867313915
2018,freemmi01,CHN,0.0
2018,freemsa01,ATL,0.0
2018,freesda01,PIT,0.2821576763485477
2018,freesda01,LAN,0.38461538461538464
2018,freitda01,SEA,0.21505376344086022
2018,friedma01,ATL,0.125
2018,fryja01,CHA,0.0
2018,frypa01,BAL,0.0
2018,fulmeca01,CHA,0.0
2018,fulmemi01,DET,0.0
2018,gagnodr01,NYN,0.0
2018,galero01,LAN,0.0
2018,gallaca01,KCA,0.20634920634920634
2018,gallayo01,CIN,0.0
2018,gallayo01,TEX,0.0
2018,gallegi01,NYA,0.0
2018,gallegi01,SLN,0.0
2018,gallois01,MIA,0.203125
2018,gallojo01,TEX,0.206
2018,galvifr01,SDN,0.24750830564784054
2018,gamelbe01,SEA,0.2723735408560311
2018,gantjo01,SLN,0.06451612903225806
2018,garciad02,SLN,0.11764705882352941
2018,garciar01,SFN,0.2857142857142857
2018,garciav01,CHA,0.23595505617977527
2018,garcigr01,SLN,0.22099447513812154
2018,garcija01,OAK,0.0
2018,garcija02,TOR,0.0
2018,garcija02,CHN,0.0
2018,garcija04,MIA,0.0
2018,garcile02,CHA,0.2713178294573643
2018,garcilu03,PHI,0.0
2018,garciyi01,LAN,0.0
2018,gardeni01,TEX,0.0
2018,gardnbr01,NYA,0.2358490566037736
2018,garnedu01,CHA,0.5
2018,garream01,CIN,0.0
2018,garvemi01,MIN,0.2682119205298013
2018,gattiev01,HOU,0.22604422604422605
2018,gausmke01,BAL,0.0
2018,gausmke01,ATL,0.05263157894736842
2018,gavigsa01,TOR,0.3333333333333333
2018,gearrco01,SFN,0.0
2018,gearrco01,TEX,0.0
2018,gearrco01,OAK,0.0
2018,gennesc01,CIN,0.3099315068493151
2018,gentrcr01,BAL,0.2692307692307692
2018,gerbemi01,DET,0.09523809523809523
2018,germado01,NYA,0.0
2018,gibsoky01,MIN,1.0
2018,gileske01,HOU,0.0
2018,gileske01,TOR,0.0
2018,gilmase01,BAL,0.0
2018,gimench01,CHN,0.14285714285714285
2018,gimench01,MIN,0.27586206896551724
2018,giolilu01,CHA,0.0
2018,givenmy01,BAL,0.0
2018,glasnty01,PIT,0.0
2018,glasnty01,TBA,0.0
2018,gloveko01,WAS,0.0
2018,godleza01,ARI,0.05660377358490566
2018,goedder01,SEA,0.0
2018,goedder01,LAN,0.0
2018,goharlu01,ATL,0.0
2018,goinsry01,KCA,0.22608695652173913
2018,goldspa01,ARI,0.2900505902192243
2018,gombeau01,SLN,0.21052631578947367
2018,gomesya01,CLE,0.2655086848635236
2018,gomezca01,TBA,0.20833333333333334
2018,gomezje01,CHA,0.0
2018,gomezmi01,SFN,0.26666666666666666
2018,gomezro01,SFN,0.0
2018,gonsast01,MIN,0.0
2018,gonzaad01,NYN,0.23668639053254437
2018,gonzaal04,CHA,0.1111111111111111
2018,gonzaca01,COL,0.27645788336933047
2018,gonzaer01,CLE,0.2647058823529412
2018,gonzagi01,WAS,0.06818181818181818
2018,gonzagi01,MIL,0.14285714285714285
2018,gonzama01,HOU,0.2474437627811861
2018,gonzama02,SEA,0.0
2018,gonzame01,MIA,0.25
2018,gonzami03,CHA,0.0
2018,goodrni01,DET,0.24549549549549549
2018,goodwbr01,WAS,0.2
2018,goodwbr01,KCA,0.26595744680851063
2018,goodyni01,CLE,0.0
2018,gordoal01,KCA,0.2450592885375494
2018,gordode01,SEA,0.26798561151079137
2018,gorete01,CHN,0.2
2018,gosseda01,OAK,0.0
2018,gosseph01,CIN,0.125
2018,gotttr01,WAS,0.0
2018,gourryu01,HOU,0.2905027932960894
2018,gracema02,WAS,0.3333333333333333
2018,grandcu01,TOR,0.24503311258278146
2018,grandcu01,MIL,0.21951219512195122
2018,grandya01,LAN,0.2409090909090909
2018,grateju01,LAA,1.0
2018,grateju01,MIN,0.14285714285714285
2018,gravebr01,MIA,0.0
2018,graveke01,OAK,0.0
2018,grayjo02,COL,0.07692307692307693
2018,grayso01,NYA,0.0
2018,greench03,NYA,0.0
2018,greensh02,DET,0.0
2018,gregelu01,SLN,0.0
2018,gregodi01,NYA,0.26785714285714285
2018,greingr01,DET,0.21875
2018,greinza01,ARI,0.234375
2018,grichra01,TOR,0.24528301886792453
2018,grimmju01,KCA,0.0
2018,grimmju01,SEA,0.0
2018,grossro01,MIN,0.2727272727272727
2018,gsellro01,NYN,0.0
2018,guduare01,HOU,0.0
2018,guerrga01,CIN,0.16666666666666666
2018,guerrja01,MIA,0.0
2018,guerrja02,SDN,0.125
2018,guerrju02,MIL,0.11428571428571428
2018,guerrta01,MIA,0.0
2018,guerrta02,TOR,0.0
2018,guilllu01,NYN,0.208955223880597
2018,guilmpr01,SLN,0.0
2018,guilmpr01,TOR,0.0
2018,gurrilo01,TOR,0.28112449799196787
2018,guyerbr01,CLE,0.20618556701030927
2018,guzmaro01,TEX,0.2351421188630491
2018,gyorkje01,SLN,0.2621082621082621
2018,haaseer01,CLE,0.125
2018,haderjo01,MIL,0.5
2018,haleda02,NYA,0.0
2018,haleda02,MIN,0.0
2018,haleda02,NYA,0.0
2018,haleyju01,BOS,0.0
2018,hallma02,DET,0.0
2018,hamelco01,TEX,0.0
2018,hamelco01,CHN,0.13043478260869565
2018,hamilbi02,CIN,0.2361111111111111
2018,hamilia01,CHA,0.0
2018,hammeja01,KCA,0.0
2018,hampsga01,COL,0.275
2018,hancoju01,CHN,0.0
2018,handbr01,SDN,0.0
2018,handbr01,CLE,0.0
2018,hanhoer01,NYN,0.0
2018,hanigmi01,SEA,0.28523489932885904
2018,hansoal01,SFN,0.25170068027210885
2018,happia01,CHN,0.23255813953488372
2018,happja01,TOR,0.3333333333333333
2018,happja01,NYA,0.0
2018,hardybl01,DET,0.0
2018,harpebr03,WAS,0.24909090909090909
2018,harrijo05,PIT,0.25
2018,harriwi02,HOU,0.0
2018,hartdo01,BAL,0.0
2018,harvema01,NYN,0.2857142857142857
2018,harvema01,CIN,0.043478260869565216
2018,hatchch02,OAK,0.0
2018,hauscmi01,TOR,0.0
2018,headlch01,SDN,0.11538461538461539
2018,healyry01,SEA,0.23529411764705882
2018,heanean01,LAA,0.125
2018,hechaad01,TBA,0.25806451612903225
2018,hechaad01,PIT,0.23255813953488372
2018,hechaad01,NYA,0.19444444444444445
2018,hedgeau01,SDN,0.23102310231023102
2018,hellije01,WAS,0.0625
2018,hembrhe01,BOS,0.0
2018,hendrky01,CHN,0.06666666666666667
2018,hendrli01,OAK,0.0
2018,heredgu01,SEA,0.2363013698630137
2018,hermomi01,LAA,0.21052631578947367
2018,hernace02,PHI,0.2528925619834711
2018,hernada01,CIN,0.0
2018,hernael01,MIA,0.0
2018,hernaen02,LAN,0.2562189054726368
2018,hernafe02,SEA,0.0
2018,hernago01,SFN,0.23429951690821257
2018,hernate01,TOR,0.23949579831932774
2018,herredi01,CIN,0.1839080459770115
2018,herreke01,KCA,0.0
2018,herreke01,WAS,0.0
2018,herreod01,PHI,0.2545454545454545
2018,herrero02,CIN,0.15384615384615385
2018,herrero02,KCA,0.23773584905660378
2018,herrmch01,SEA,0.23684210526315788
2018,hessda01,BAL,0.0
2018,heywaja01,CHN,0.27045454545454545
2018,hicksaa01,NYA,0.24791666666666667
2018,hicksjo02,DET,0.2604166666666667
2018,hicksjo03,SLN,0.0
2018,higasky01,NYA,0.16666666666666666
2018,hildetr01,MIN,0.0
2018,hillri01,LAN,0.09302325581395349
2018,hillti01,KCA,0.0
2018,hiranyo01,ARI,0.0
2018,hoffmje02,COL,0.0
2018,holadbr01,MIA,0.2052980132450331
2018,holdejo02,NYA,0.0
2018,hollade01,SFN,0.05660377358490566
2018,hollagr01,SLN,0.0
2018,hollagr01,WAS,0.0
2018,hollima01,COL,0.2830188679245283
2018,holmecl01,PIT,0.0
2018,holtbr01,BOS,0.2772585669781931
2018,hoovejj01,MIL,0.0
2018,hoskirh01,PHI,0.24551971326164876
2018,hosmeer01,SDN,0.2528548123980424
2018,housead01,MIL,0.0
2018,howarsa01,COL,0.0
2018,hoytja01,HOU,0.0
2018,huch02,TBA,0.0
2018,hudsoda01,LAN,0.0
2018,hudsoda02,SLN,0.0
2018,hudsojo03,LAA,0.16666666666666666
2018,hugheja02,CIN,0.0
2018,hugheph01,MIN,0.0
2018,hugheph01,SDN,0.0
2018,hundlni01,SFN,0.24113475177304963
2018,hunteto02,PHI,0.0
2018,hutchdr01,PHI,0.3333333333333333
2018,hutchdr01,TEX,0.0
2018,iannech01,COL,0.22408026755852842
2018,iglesjo01,DET,0.26851851851851855
2018,iglesra01,CIN,0.0
2018,inciaen01,ATL,0.2646566164154104
2018,infangr01,CHA,0.0
2018,jacksau01,SFN,0.24161073825503357
2018,jacksau01,NYN,0.2474747474747475
2018,jacksed01,OAK,0.0
2018,jackslu01,ATL,0.0
2018,jamesjo02,HOU,0.0
2018,jankotr01,SDN,0.25936599423631124
2018,janseda01,TOR,0.24691358024691357
2018,janseke01,LAN,0.0
2018,jayjo02,KCA,0.3067226890756303
2018,jayjo02,ARI,0.23529411764705882
2018,jeffrje01,MIL,0.0
2018,jennida01,MIL,0.6666666666666666
2018,jepseke01,TEX,0.0
2018,jerezwi01,LAA,0.0
2018,jewelja01,LAA,0.0
2018,jimenjo02,DET,0.0
2018,johnsbr02,BOS,0.25
2018,johnsdj01,COL,0.0
2018,johnsji04,LAA,0.0
2018,johnspi01,SFN,0.0
2018,johnssh01,LAA,0.0
2018,jonesad01,BAL,0.2810344827586207
2018,jonesja07,DET,0.20745920745920746
2018,jonesna01,CHA,0.0
2018,jonesry01,SFN,0.375
2018,josepca01,BAL,0.2188679245283019
2018,josepco01,BAL,0.2222222222222222
2018,joycema01,OAK,0.20772946859903382
2018,judgeaa01,NYA,0.2784503631961259
2018,junisja01,KCA,0.0
2018,juradar01,TEX,0.0
2018,kaczmke01,NYN,0.0
2018,kahnlto01,NYA,0.0
2018,kangju01,PIT,0.3333333333333333
2018,kelake01,TEX,0.0
2018,kelake01,PIT,0.0
2018,kellebr01,KCA,0.3333333333333333
2018,kellesh01,WAS,0.0
2018,kellesh01,OAK,0.0
2018,kellyca01,SFN,0.0
2018,kellyca02,SLN,0.11428571428571428
2018,kellyjo05,BOS,0.0
2018,kellyty01,NYN,0.09090909090909091
2018,kempma01,LAN,0.29004329004329005
2018,kempto01,HOU,0.2627450980392157
2018,kendrho01,WAS,0.3026315789473684
2018,kennebr02,SDN,0.0
2018,kenneia01,KCA,0.5
2018,keplema01,MIN,0.2236842105263158
2018,kershcl01,LAN,0.2391304347826087
2018,keuchda01,HOU,0.0
2018,kiebosp01,WAS,0.232
2018,kiekhde01,OAK,0.0
2018,kiermke01,TBA,0.21686746987951808
2018,kimbrcr01,BOS,0.0
2018,kineris01,TEX,0.2612359550561798
